SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD96,3/17/2008 1:00,3/16/2008 23:05,3/17/2008 0:05,60,5.45,I,3.882,I,NULL,0,12,2,12
MD96,3/17/2008 3:00,3/17/2008 1:05,3/17/2008 2:05,60,8.999,I,8.446,I,NULL,0,12,2,12
MD96,3/17/2008 5:00,3/17/2008 3:05,3/17/2008 4:05,60,5.421,I,4.056,I,NULL,0,12,2,12
MD96,3/17/2008 7:00,3/17/2008 5:05,3/17/2008 6:05,60,7.234,I,24.946,I,NULL,0,12,2,12
MD96,3/17/2008 8:55,3/17/2008 7:05,3/17/2008 7:55,50,0.987,I,0.455,I,1.562,1,10,2,10
MD96,3/17/2008 11:25,3/17/2008 10:05,3/17/2008 10:25,20,22.419,I,33.238,I,NULL,0,4,2,4
MD96,3/17/2008 14:00,3/17/2008 11:30,3/17/2008 13:05,95,25.557,I,16.359,I,NULL,0,19,2,13
MD96,3/17/2008 16:00,3/17/2008 14:05,3/17/2008 15:05,60,13.186,I,15.769,I,NULL,0,12,2,12
MD96,3/17/2008 18:00,3/17/2008 16:05,3/17/2008 17:05,60,9.427,I,14.697,I,NULL,0,12,2,12
MD96,3/17/2008 20:00,3/17/2008 18:05,3/17/2008 19:05,60,6.664,I,1.604,I,NULL,0,12,2,12
MD96,3/17/2008 22:00,3/17/2008 20:05,3/17/2008 21:05,60,8.406,I,4.924,I,NULL,0,12,2,12
